text,category,emotion
 250 Screens nu mela kedaichi irundha Kaithi dhan Mass pani irukum.,Positive ,love
 But did not beat sarkar vijay is best,Mixed_feelings ,neutral
 NKP trailer Sema...  Thala voice vera level....,Positive ,love
 wow thavala sema mass....padam oru pundaikum aagathu,Positive ,love
 Unbelievable looking like Holly hood movie,Positive ,joy
" Last dialogue sema,,,,,actually niraya peru atha than pantrangaa",Positive ,joy
 Ani neega kalappitinga ponga orchestrationla summa pinnitunga. must use headphones,Positive ,joy
 ippadi oru mass trailer aa irrukumendre athirpakkalea,Positive ,love
 Vera level  blockbuster  petta,Positive ,love
 Intha padathula yaru hero .. SK ah illa arjun ah ..,Negative ,disgust
 SK Anna fans hit like here,Positive ,love
 Trailer fantastic but Rajni voice la andha palaya gethu konjam kooda illa.,Positive ,love
 First Day First Show Poravangalam Like pottuttu Ponga.....,Positive ,joy
 1:32 vj Sethupathy ultimate mass intro..... Vj sethupathi fans like button ah adichu norukkunga...,unknown_state ,love
 11.6 Million views soon   ...,Positive ,joy
 Thala rasigan in vayalur pudhunagar SHACKARSH,Positive ,love
 Viswasam BGM ah mix panni potrukar pola...,Negative ,fear
 Visssssss joli mudinchi kola gandula irukaru appadiya odiru,Negative ,disgust
 1:55 dai ungala thaan puritha ?,Positive ,surprise
 Kaithi - like  Bigil - comment,unknown_state ,joy
 Trailer Elam Nallathan Iruku ana MuGamoodi  Padam Mari Agama irundha Serithan!!,Positive ,joy
 AFTER TRENDING PETTA MORE VIEWS THAN VIS VASAM THALAVAR BACK ON FIRE,Positive ,joy
 1.31 la..... Enga ranagalathulayum kilu kilupu kekudu?,Mixed_feelings ,neutral
" Trailer pudiklana paakathenga, Athuku yengada dislike pandrenga..🤦‍🤦‍🤦‍🤦‍ loosu pasangala",Positive ,joy
 Ajith paraellama nadipenga epom rompa mosam,Negative ,anger
 GURU MASS... WAITING FOR SISHYAN GETHU...,Positive ,love
 Podu thagida Petta Paraak  Kola Gaandla irukan,Positive ,love
 All d best from pspk fans,Positive ,love
 new superstar is navajuddin siddiki,Positive ,joy
 Thalapathy kaga paaka vanthavangala like podunga 🤩,Positive ,joy
 Vera level hit aagum solravanga HIT LIKE,Positive ,love
 Trailer pakkamma like potta fans hit like,Positive ,love
 Vitrakudathu 1 st place athula record pannuvom,Positive ,love
 Indha padam tamil natuku Kandipa theva super thala,Positive ,joy
" Tholiven bayam irudal dan, vetriku thudipu varum. chumma solren",Negative ,fear
 Seththalum sanda pottu saganum kaal la vilundhu saaga koodathu ahimsaya pathi yaarachum pesuna naan athigama use panra dailogue ithu,Positive ,love
 3 days..nkp still trending no 1,Positive ,love
 Gv Prakash Kumar Is Back   ....,Positive ,love
 Ever shankar sir.... great film maker...,Mixed_feelings ,neutral
 757 k likes pangalinga adichi thookalamaa ‍‍‍‍,Positive ,disgust
 All the best shankar sir& rajini garu ...From andhra powerstar pavan kalyan fans,Mixed_feelings ,love
 Vera level thala.. u1 bgm eppavum pola masd,Positive ,love
 #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer  #NerKondaPaarvaiTrailer #NerKondaPaarvaiTrailer #NerKondaPaarvaiTrailer,Positive ,surprise
" Ayyo,🤗🤗🤗🤗🤗 eppo vara poguthu konjam quick ah sollungaiyya thalaiva iam waiting for 2.0",Positive ,love
 Ovvoru frame um art maary irukku S.THIRUNAVUKKARASU,Positive ,surprise
 Thala yah kondadum thalapathi rasigan. love you thala,Positive ,love
 2:19--2:23   So  Funny,unknown_state ,neutral
 Enaku ennonamo nalaiku yarumey ena pakka varamatainga Vera level  dialogue  my kutty,unknown_state ,love
 Padam paathen. Aalu yennaaamaa nadikiraan ya..yabbaaa,Positive ,joy
 Ayooo... Thala marana mass.... No back ground bgm started... Ennala kantrol panna mudila,Mixed_feelings ,love
" One more movie - poor makkal, yella vevasayi, bad politician, drohi corporate, nallavanukku nalla hero, yuk movie......",Negative ,anger
 money money money money  niraya niraya niraya niraya,Positive ,joy
 Vadakuran character namalu adukalam naren sariyana choice......,Positive ,anger
 panggaaligala 2 million likes varanum innum vegama like ah therika vidunka,Positive ,joy
 Dhanush sir ku Oscar award kedikum nu solravangga like pannuga,Positive ,joy
 SUER STR      RAJNI  THE SUPER  IS BACK,Positive ,joy
 Thalaiva semma thalaiva apa thalapathy 64 kandippa mass thaaan,Positive ,love
 sirappana tharamana sambavangala inimey than paka pora!!!!!!! thalaivaaaaaaaa..,Positive ,love
 Semma ... dai ranjith inni mel thalaivar vechu padam edhutha ..,Mixed_feelings ,love
 Thalapathy record ah innum break pannala break panna mudiyathu,Negative ,fear
 Sema thala thala thala  mass ha erukku,Positive ,love
 Vera level confirm super hit aagum,Positive ,love
 Last dialogue ellarum kettingala trailer ah full ah parunga semma dialogue,Positive ,love
 Very nice super star style  petta vetripura valluthukkal,Positive ,joy
 Yen trending la varala...kappan 5hr la vanthudichu,Positive ,surprise
 Bgm lite ah kaththi bgm maari irrukula,Negative ,fear
 Echa vijay fans'ku serupadi tandaar enga thala(different role),Negative ,love
 Ithula dislike panna enna iruku ?,Positive ,joy
 maranna waiting  iam dhanush fan,Positive ,love
 Vera level i love u thalaivaa,Negative ,love
 Wow wow wow wow super super super,Positive ,joy
 Rajini siripa vida sethupathy siripu vera level thalaivan sethupathy,Positive ,love
 Super star Rajinikanth in Chitti avatar... WOW,Mixed_feelings ,disgust
 Gv pesama nee music mattum podu pa itha maari bgm ketu romba naal achi,Positive ,disgust
 Vaiyiru yerinjavangalam dislikes poda aarambichutaanga seekram sethrunga da deii,Mixed_feelings ,anger
 Thala da vera yarume illa da,Positive ,surprise
 Anna Ajith vera level enga Thala pola enga yaru ma illa Thala daa,Positive ,love
 6 days to go va va thalaivaaaa,unknown_state ,love
 Ennada ithu silldra punda thanama irukku appo flop than ama kunjus,Negative ,disgust
 Make it 20 million views and 600 k likes Tmrw ...,unknown_state ,joy
" Kevala mana padam pengalai ilivu paduthum  padam totally Tamil culture ku oppadha padam ,,,,",Negative ,fear
 Ayyo thala pakka pakka veri aagudhu,Positive ,joy
 I'm VJS fan but  like Ajith sir 100 days poganum,Positive ,love
 Thala fans kku semma treat irukku,Positive ,love
 U kena tggu lebih lama lagi utk tahu saya,not-Tamil ,neutral
 0:38 Rajini ku Ena da spelling,Negative ,sadness
" @0:21 oh man, Thala looking amazing",Positive ,joy
 Rajani Sir gr8 man  agree hit like,Positive ,joy
" Vera level movie ,, especially bgm",Positive ,love
 Mass sa iruku thala trailer la,Positive ,love
 Thalaaaa inum niraiya niraiya niraiya niraiya unka kida ethir pakurommmmmmmm movie la,Positive ,joy
" Tha edhu dhan original thalaivar Padam , trailaruke kotti kudukalam, thalaivar yeppavume Maas dhan",Positive ,love
 Rajini sir looks like power star Pawan Kalyan in love scenes,Negative ,love
 Screenplay vera level laaa iruku.... Waiting to saw ..,Negative ,love
 Konj pathinkiru....odi othingiru ...vaarrraru thalaivaru.....petta paraak......,Positive ,love
 Hindi me kab released hogaa yrr,not-Tamil ,neutral
 Thalaiva viswasam bgm and trailer ending Nkp vaa mothi paru song🤔🤔 ennayaaa ithu,Negative ,love
 Last dialogue mass ... Sila per serupala avangale adichukoanga .... Thala da,Positive ,love
 THAALEE VERA LEVEL. ANTHA PUNDAI VIJAY POGA SOLLUNGA!!!,Negative ,love
 1.18 teejay  Yaar Ellam kavanichinga🤩  fans like here,Positive ,love
 Adhula nadakavum nadakadhu... Mass scene....  Luv u Thala...,Mixed_feelings ,love
 Waw.... nawaz and rajni...  Can't wait...,Positive ,love
 Thalaivaaa nee vantha mattum podhum thanks to karthik annaa,Positive ,love
 Petta : 56K dislikes Viswasm : 180K dislikes,unknown_state ,joy
 Oruthar Mela nenga visavasam katurathukaha inorthara yen asinga paduthurenga - thala thalapathy fans,Positive ,love
 Is it Chintamani kola case in Tamil,Mixed_feelings ,disgust
 I am Telugu but Vijay anna fan,unknown_state ,love
 V V join pana semya erukum  Vetri maran and vijay,Positive ,joy
 Trailer ah ivalo mokkaiya irukke aathadi,Negative ,disgust
 Hahaha ena style ya kolla gaandlaruka,Positive ,surprise
 10.1M Views with 771k likes,Positive ,joy
 Tamil walo is trailer ko itne views or like do ki sab dekhte rah jaye,not-Tamil ,joy
" comparinG,..Chitti rajini nallaa illai thane friends",Positive ,disgust
 From Kerala  rajani fans,Mixed_feelings ,love
 Glitchy  mokka vfx... Idhuka டா 600 கோடி... 🤣🤣🤣🤣🤣🤣,Negative ,disgust
 Telugu Thailavar fans hit like button superstar,Positive ,love
 Kis Kia ko zero ka trailer Badiya laga esse like karo,Negative ,anger
 Super trailer  pudhumai vettrimaran Danush vettri kootani,Positive ,joy
 no one can kill once idea     nikola tesla,Positive ,surprise
 U kena tunggu lama lagi ..untuk tahu saya...malaysian Language,not-Tamil ,neutral
 Ipo purinjirukum YERU SUPER STAR NU,Positive ,joy
 Chiyaan anna yeppavum mass nu solravanga mattum like pannunga,Positive ,love
 Bgm vera level Gv done his best,Positive ,love
 Last dialogue: Oruthar mela viswasam kaaturathu kaga innoruthara en asinga paduthuringa  ULTIMATE THALA,Positive ,love
 Thala   mass nah thala  thala nah mass,Positive ,love
 Trailer na ipdi irukunam nu solravanga like here,Positive ,joy
 Enaku padame partha maari oru Feeling uuu,Positive ,surprise
 BGM missing not powerful like SANA,Negative ,joy
 1000Koodi daw dhala thamass daw,Negative ,love
 THALAIVAAAAA PLEASE KEEP DOING MOVIES! YOUR MASS IS UNMATCHABLE!,Positive ,love
 Oruthar mela viswasam katradhukaga innorthara en asinga paduthuringa. Thala.,Positive ,love
 Ethukku unlike poduvangalo.Central govt state govt thappa pesuna no unlike.,Negative ,joy
 Rajini thaa style Rajini thaa gethu Rajini thaa masss Maranaaa maassss thalaivaaa,Positive ,love
 Avara Contol Pannunga Pls...  Vera level expression...  Thala...,Positive ,love
 Aiyo thala fans like ah podunga d!!,Mixed_feelings ,love
 Roma naal kalichi oru family kooda 3D Padam release aaga poudhu,Positive ,disgust
 Trailer 2M likes varum nu soldravanga like it.,Positive ,joy
 THE KING OF TAMIL NADU THALA,Positive ,love
 Pink movie!!! supr movie  thala blockbuster,Mixed_feelings ,neutral
 Net kinda paarvai theme music semaya irukku,Positive ,joy
 Semma semma semma semma.......thala thala than......,Positive ,surprise
 Yuvan Shankar Raja music vera level,Positive ,love
 Rajni sir looking so..young wowwww 🤩,Positive ,love
 Sinthanai &silai udaippu. Ltte  leader piraba Karan ah bro,Positive ,joy
 Come on guys let's get it to 2 million likes!!,Mixed_feelings ,joy
 Waiting for Judgement Day Nerkonda Paarvai Trailer Marana Mass THALAAAAAAAA.....‍,Positive ,love
 0:36  recalls vada chennai,Negative ,anger
 In 2:00 you can see vasikaran transform,Negative ,sadness
 Vera vera vera vera vera vera Level.....,Positive ,love
 Comedy ya irukku....  Game of trone....  Paarunga da,Negative ,fear
 Semma  vera  level thalamus,Mixed_feelings ,love
 Pakka mass. Super. I had seen more than 5 times,Positive ,love
 Lokesh kanagaraj thalapathy film sign pannittu bigil kuda ve release panringa🤔,Positive ,love
 thaaru maaru .. thakkali soru ...,Positive ,surprise
 Makkal selvam vjs always mass pakka mass,Positive ,love
 Paadam paathu tu aparom thurupi trailer paakaravaga laa yaaru,Positive ,surprise
 Colors Tamil serial set mari irruku,Positive ,surprise
 Viswasama pettayila pongal sapda porom.....waiting both...,Positive ,joy
 THALA THALA THALA THALA THALA,Positive ,joy
 Lion King la tamil dubbing mufasaku vioce kuduthiruintha bayangrama iruthurukum.,Negative ,disgust
 Semmaiya irukinga thalaiva. Super trailer. Inthavaati Petta pongal,Positive ,love
 11M Views with 791k likes,Positive ,joy
 sawudu tholanchi flim industrye kevalam paduthuran.,Negative ,disgust
 Viswasam trailer alavuku la illa pa,Positive ,joy
 Compare to kappaan Aduran is winderfull,Positive ,joy
 intha pongal sema super ah iruka pothu,Positive ,joy
 So pore I don't like it,Negative ,joy
 indha padamae ivlo mass ah irukae apo thalabathy 64 evlo  mass ah irukum,Positive ,love
 kisi ne isme kam nahi kiya bas kaputar se bani hai ye muvi,not-Tamil ,neutral
 2.O RAAJALI SONG GTA SAN ANDREAS VERSION :,Mixed_feelings ,neutral
 Starting la sun picture kalanidhi maran than start agum indha padathula mattum Vera mathiri iruku,unknown_state ,neutral
 naalaiku thala darisanam wait panna mudiyala innaiku full ah nkp trailer paakravanga oru like a podunga,Positive ,joy
 Wow semma semma semma vera level thala,Positive ,love
 padam mokkaiya aga pothu nu nallavea theriyuthu,Negative ,disgust
 Remake vijay sethupatgi sir movie in telugu plsss,unknown_state ,neutral
 Intha vayasula orutha nadakarthe periya vishyam but THALAIVA neenga nadipu la maass katringale THALAIVA,Positive ,love
 Super star fans hit like only Rajni veriyans,unknown_state ,love
 Ithanu Makkale Nadippu Naayagal Kandu Padicho,Positive ,love
 Thala & U1 Combo Vera level,Positive ,love
 Ajith Sir Last Dialogue Super.... Orutharu Mela Nega Vishvasam Kaatturathukku Unnoruthare Ean Asinga Paduthuringa ...Sema Thala....,Positive ,joy
 Yennada sollame kollame release pantingo saamy trailer superb,Positive ,joy
" 2.0, KGF, Simbba & Petta",unknown_state ,neutral
 Love from super star pritviraj fans kerala,Positive ,love
" Vada Chennai, adukalam alavuku Illa.... Average movie only...",Negative ,anger
 1 million likes varumnu solravanga  podunga,Positive ,joy
 2.19 redmi note 5 pro la edutha maari iruku clarity,Negative ,sadness
 yr hindi me bnao vikram sir,not-Tamil ,neutral
 cartoon padom patha maariyae oru beelingu,Negative ,anger
 VISWASAM 1.3 MILLION LIKES NERKONDA PAARVAI ATHEYUM BEAT PANNUM NU NINAIKARAVANGA YAARU ?,Positive ,joy
 Thala innu neraya neraya neraya venum....,Positive ,joy
 Itha patha hero padam mathiri illa,Positive ,joy
 Confirm flop Vijay Sethupathiku intha Maari padam set aagathu,Negative ,anger
 Who is best  Sk = like  Vijay =cmt,Positive ,joy
 Talaivar tirunelveli basha peurare gethu po,Positive ,joy
 Vj sethupathi villain role marana mass,Positive ,love
 2nd a.r.r.sam CS nu solravanga,unknown_state ,neutral
 She is looking some similar to vidya balan,Positive ,surprise
 Neega thalaivar gethu nenacha oru like potu ponga,unknown_state ,love
 Yuvan music Ajith sir gethuuu . Vera level daaa,Positive ,love
 Thala🥰 video parthutu dislike panravununga aprm bad comments podravunugalukulam SURA trailer la kamichu sagadikunum🤕...to all haters,Mixed_feelings ,anger
 Thala pola varuma Thala eppavume Mass vera level,Positive ,love
 vetrimaran dhanush combo  polladhavan  aadukalam vada chennai   asuran loading...............................,Positive ,anger
 Enna ji trailer keta kadhaiavae sollitingha,Positive ,love
 Dhayavasenju indha padathula mass ila mayiru ila nu yevanum saavadikadheenga.. let him do such roles.. it's healthy!,Positive ,love
 Pakka pakka mass class thala vere level,Positive ,love
 Ending dialogue vera level semma thala pinnetinga,Positive ,love
 Ajithuku vakkil getup and argument pandrathellam set agathu.....,Positive ,surprise
 Tamil trailer nachina vallu okka like here,not-Tamil ,disgust
 Teaser LA ye mukka padatha mudichitinga innum enna balance?,Negative ,disgust
 Karthi Anna trailer paingarama iruku  Diwali Ku mummaiyilaiya sangam theatre povan I like the trailer,Positive ,joy
 petta vs viswasam  old vs new  I prefer old...   rare diamond,Mixed_feelings ,neutral
 Bgm mass irrukunu solluvanga like podungabangam ....,Positive ,love
 Veeram ku apram Oru Ajith padam paakanum nu thonudhuna adhu  indha padam dhan,Positive ,surprise
" Telugu, hindi, kannada teaser eppo release?",unknown_state ,neutral
 Intha thadava national award miss aagathu!! Eluthiruvaila vechukkonga,Positive ,love
 Orutharmela neenga viswasatha katradhukaga inoruthara en asinga paduthureenga!! . #veralvlthala,Positive ,surprise
 645k tamil trailor likes....hindi 71k only...keep watch thala patalam ....,Positive ,joy
 Love from Karnataka !! Loved trailer .. dub in Kannada ..,Positive ,love
 Thaliva unagala matum tha ipdi gethu kata mudium World Ka oru mass..,Negative ,love
 Gethu kaatraru pa Vikram ji.... Mersalayitan.....,Positive ,joy
 Rajni kitta poi kelu vijayakanth annana pathi. Payam thiriyum.,unknown_state ,neutral
 rajini fans like here and subsibe me,Positive ,love
 Intha matri thairiyasaali epavavathu oruthan than porapan... Avana payan paduthikidavan than buthisaali... Neenga buthisaali than vetrimaran sir.,Positive ,surprise
 Thala voice supar .......Movie vera level.....Bgm nice,Positive ,love
 Enna trailer da .....mass da .terrified .... extraordinary,Positive ,love
 Poda kezha koodhi....Vera  kooda solla lam ...inga unakum sombadichikitu un kaala nakki pozhaikira nainga overa kolaikum. ......,Negative ,disgust
 Last line vera lvl  bangam.......love u thaala,Positive ,love
" Indha maadri ponnungalukku ipdi dhan nadakkum... - No, apdi nadakka kudaadhu.  KUDOS TO THE SCRIPT WRITER.",Mixed_feelings ,neutral
 Ennudaya data lam trailer pathey kali pannitu irukkan thala fans... Ennai pol ulla fans like podunga,Positive ,love
 Cerita pelik2 yg jadi nombor 1 pening aq,Negative ,sadness
